authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,textOriginal,parentId,canRate,viewerRating,likeCount,moderationStatus,publishedAt,updatedAt
Snaker soccer,https://yt3.ggpht.com/WfFpFhqDZQTy_HWyrVibqB3YW1NmQ9syo6zmoeiNdnfwkvRrUdZB75DR3Now5EzRtzZc_o_1lA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC36KSKDZWhy75KiM24J3t2Q,{'value': 'UC36KSKDZWhy75KiM24J3t2Q'},UCAQg09FkoobmLquNNoO4ulg,XcS7ih3bZzo,"As an American, I don’t say that","As an American, I don’t say that",,True,none,0,,2023-10-11T21:32:56Z,2023-10-11T21:32:56Z
JMD,https://yt3.ggpht.com/Nias52yaSzAjyZTLnZcpZpfmcqU5vFDqFWZg1pEXwslKQiI8RtRdUbHeB8nZcrYKCGKpWmk1Ng=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_kSwrMES_2v16hnSSKl9jw,{'value': 'UC_kSwrMES_2v16hnSSKl9jw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I had a brain fart and said GALLETA,I had a brain fart and said GALLETA,,True,none,0,,2023-10-11T21:30:19Z,2023-10-11T21:30:19Z
Dominik 1908,https://yt3.ggpht.com/ytc/APkrFKY_HVTVHKUqKky2YyWRb7XJpgiMaN1BIee1sw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrHUON2oSaCuXNtvumDmhkQ,{'value': 'UCrHUON2oSaCuXNtvumDmhkQ'},UCAQg09FkoobmLquNNoO4ulg,UrOzouL3Wpc,"Where do I get all this sections from, e.g. for reading ?","Where do I get all this sections from, e.g. for reading ?",,True,none,0,,2023-10-11T21:28:12Z,2023-10-11T21:28:12Z
Helen Hide,https://yt3.ggpht.com/ytc/APkrFKa5YuimKmlu3KG12cjfTxqThku_mw4VQKZQmg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9NaqmCVAZeFMJx0SheNE0Q,{'value': 'UC9NaqmCVAZeFMJx0SheNE0Q'},UCAQg09FkoobmLquNNoO4ulg,zrY1mDAuKNY,Good ay mate is my auntie,Good ay mate is my auntie,,True,none,0,,2023-10-11T20:47:09Z,2023-10-11T20:47:09Z
syrox_gamer1,https://yt3.ggpht.com/4_fWuP37q-Ow872ERomPuSlb5q7RJvS7gAWdVYtA6iMPD-i2sx_Z8su6-jZ3v6cPZYgHYfpC1Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCy1oATMTKjAF4SphDVOhJTg,{'value': 'UCy1oATMTKjAF4SphDVOhJTg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,In Arabic is dic*,In Arabic is dic*,,True,none,0,,2023-10-11T20:45:49Z,2023-10-11T20:45:49Z
Njt Arts,https://yt3.ggpht.com/ytc/APkrFKZrxYxRup3J9EKqI4myM5D3UsoIz6YcLRRVIA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzFabxu11SmxHDoo-0ox_GA,{'value': 'UCzFabxu11SmxHDoo-0ox_GA'},UCAQg09FkoobmLquNNoO4ulg,lKkIBuBKaYQ,I say cash,I say cash,,True,none,0,,2023-10-11T20:36:44Z,2023-10-11T20:36:44Z
Lisek_Mapping,https://yt3.ggpht.com/5RefoxeddpDSr4-Isrj4A560AT2qlPZRfKzNZcpzaQwWGNshJB_4SE1x_aMuNDoZl3ACvZyf=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIIHazpAB_Dptn_N-6myjYQ,{'value': 'UCIIHazpAB_Dptn_N-6myjYQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,"As a Pole, I&#39;m neither American nor British and I say bakłażan 🍆","As a Pole, I'm neither American nor British and I say bakłażan 🍆",,True,none,0,,2023-10-11T20:29:46Z,2023-10-11T20:29:46Z
PRIME EDITION,https://yt3.ggpht.com/ytc/APkrFKYLpByYB15uqNtRh_t5aivnMigXPN-mPUEoxBGVLwHvj1pM7Z8k5yDvdndkCRdr=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-07qDHo071ajs6YZD732FA,{'value': 'UC-07qDHo071ajs6YZD732FA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Me:<br>-Truck <br>-sweets<br>-biscuit<br>-jumper<br>-Eggplant,"Me:
-Truck 
-sweets
-biscuit
-jumper
-Eggplant",,True,none,0,,2023-10-11T20:29:08Z,2023-10-11T20:29:08Z
Spec,https://yt3.ggpht.com/9y2Vs_QuRWjR96Cj1upb1G3wDsYCGZKSg6gHu_E2QdsV5uBG0wuqV69h1VKygcPbx7Yw6OcbxA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCLv-F8fzNcSEthb-VG7WNXw,{'value': 'UCLv-F8fzNcSEthb-VG7WNXw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,im british and i say cookie choco chip cookie and i say eggplant,im british and i say cookie choco chip cookie and i say eggplant,,True,none,0,,2023-10-11T20:25:04Z,2023-10-11T20:25:04Z
عباس,https://yt3.ggpht.com/L1I89D-7xbmoLcl5jixbb8609BfP57YP5hWXOYuJId1ZVftRAvlHXDMK4yNqg_is9pjj-g3Imw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZknZZEEDhaMek0J7JKFk7w,{'value': 'UCZknZZEEDhaMek0J7JKFk7w'},UCAQg09FkoobmLquNNoO4ulg,g6VhxtJ8iYE,Ahhhhh,Ahhhhh,,True,none,0,,2023-10-11T20:03:55Z,2023-10-11T20:03:55Z
Troyer Random,https://yt3.ggpht.com/TCt3iqF9_Upgm2WXWj__fUmn-hEN4UlhCNbQ1A19aOagugy8lwyfLXjsaSO4J50v4z5Q4hHv=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPqgOb_vylMsUpuWCx-2fjA,{'value': 'UCPqgOb_vylMsUpuWCx-2fjA'},UCAQg09FkoobmLquNNoO4ulg,SepWvHhfigc,I need it. Please teacher. Where can i buy it?,I need it. Please teacher. Where can i buy it?,,True,none,0,,2023-10-11T20:01:27Z,2023-10-11T20:01:27Z
LX RO,https://yt3.ggpht.com/ytc/APkrFKaaeqMwZDWbukpF6V_6g-3ISbys_iFJ7NtzrA0rqtjb9PEC8viLvJgdI8WNcckC=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC-oDbEQ1FP7XURjdzzhf2ig,{'value': 'UC-oDbEQ1FP7XURjdzzhf2ig'},UCAQg09FkoobmLquNNoO4ulg,2ZV6xd4IoUc,Learn how to pronounce before you go giving advice. Are the product of the Public School System?,Learn how to pronounce before you go giving advice. Are the product of the Public School System?,,True,none,0,,2023-10-11T20:01:03Z,2023-10-11T20:01:17Z
clear sky,https://yt3.ggpht.com/ytc/APkrFKZax7SYAWM8IT00TIvTfsoPjeu7HqoH5rBHJ6Zp=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCD-bIoWV-LnHvhLNLSzGH1w,{'value': 'UCD-bIoWV-LnHvhLNLSzGH1w'},UCAQg09FkoobmLquNNoO4ulg,f9ED2shSRJg,Откуда столько подписчиков?,Откуда столько подписчиков?,,True,none,1,,2023-10-11T19:52:19Z,2023-10-11T19:52:19Z
aelli,https://yt3.ggpht.com/vUoh1LV2UXUS38LsZPvI7F6Qm7x9drHVJQxdPrzJ6vMydqFukmu_8sXaV-VicpUxDl00m-MjZw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5yGm83PIA4ClQ44JhmKmyQ,{'value': 'UC5yGm83PIA4ClQ44JhmKmyQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,well im totally american (bro im an aussie),well im totally american (bro im an aussie),,True,none,0,,2023-10-11T19:31:58Z,2023-10-11T19:31:58Z
Manohar Panindre,https://yt3.ggpht.com/ytc/APkrFKYvy4Fu0bS6M-PoO9v51jRh0Qe7f-8DSfOwg0W_=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNvJCNH07Ztv4EXKcpcKYPw,{'value': 'UCNvJCNH07Ztv4EXKcpcKYPw'},UCAQg09FkoobmLquNNoO4ulg,W2KpBcSDsUA,In pink,In pink,,True,none,0,,2023-10-11T19:29:03Z,2023-10-11T19:29:03Z
priyanshi rawat,https://yt3.ggpht.com/ytc/APkrFKYI77lOIpbFcBFkHSwbqc52rASKbWwYu06srTRZ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMCONK9GDVQe-IP9Wrhxj3Q,{'value': 'UCMCONK9GDVQe-IP9Wrhxj3Q'},UCAQg09FkoobmLquNNoO4ulg,qtlTMRyMWfU,To reckon: I think <br>Fabricated: manipulated,"To reckon: I think 
Fabricated: manipulated",,True,none,0,,2023-10-11T19:25:32Z,2023-10-11T19:25:32Z
have you shame,https://yt3.ggpht.com/ytc/APkrFKYXU3iL4V-bWoYfCh4OrjWYeentu9gQCVUwHjcgDEQwliqHn7rMSiYdKgNWgsV1=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCRVXL2D9dsGEetbcLr0sdAQ,{'value': 'UCRVXL2D9dsGEetbcLr0sdAQ'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,british says mobile phone your having a laugh just think about it.................. phone,british says mobile phone your having a laugh just think about it.................. phone,,True,none,0,,2023-10-11T19:20:46Z,2023-10-11T19:20:46Z
natasja,https://yt3.ggpht.com/ytc/APkrFKZwt3pbr1DxPrMXqgubADuE1DFvLJgliXfVU6aaG1Bo0blftmf99bi_0rStB_4Y=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC3MzvCkng0paLW01bFEC6mQ,{'value': 'UC3MzvCkng0paLW01bFEC6mQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Mine: british<br>Mom: british<br>Sister: British <br>comrade: British <br>Teacher: American <br>soulmate: British <br>Class: British<br>Father: British<br>Brother: American<br>Baby: British<br>Little Sister: American <br>Big brother: American <br>Grandma: British<br>GrandVader: british<br>Ex: American <br>Friends: British<br>enemy: American <br>Fans: British<br>Other Baby: American <br>Ex Vader: American <br>Ex Mom: American <br>Ex sister: American <br>Ex Brother: British <br>Thats all,"Mine: british
Mom: british
Sister: British 
comrade: British 
Teacher: American 
soulmate: British 
Class: British
Father: British
Brother: American
Baby: British
Little Sister: American 
Big brother: American 
Grandma: British
GrandVader: british
Ex: American 
Friends: British
enemy: American 
Fans: British
Other Baby: American 
Ex Vader: American 
Ex Mom: American 
Ex sister: American 
Ex Brother: British 
Thats all",,True,none,1,,2023-10-11T19:16:06Z,2023-10-11T19:16:06Z
OSTIA ROMA,https://yt3.ggpht.com/ytc/APkrFKZ8MYNiYIRiOcs5zRCaDQC3wRRBSjbfo4PPkDQA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPvqtpNMX9laBeVepEf6nHg,{'value': 'UCPvqtpNMX9laBeVepEf6nHg'},UCAQg09FkoobmLquNNoO4ulg,U4cIssgL3VE,Well if you know English very well you can teach us some difficult words you know 😊,Well if you know English very well you can teach us some difficult words you know 😊,,True,none,0,,2023-10-11T19:10:32Z,2023-10-11T19:10:32Z
crisZ,https://yt3.ggpht.com/cZZQijmb_eZJl7eO9Cv0VVyp6rsC2-8dmWmUzkwSdFpaqGVxpPekOo0fBel02Jl_k-eieDCH=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKUP3qCQDk3-2MkJz5ZdeoQ,{'value': 'UCKUP3qCQDk3-2MkJz5ZdeoQ'},UCAQg09FkoobmLquNNoO4ulg,lKkIBuBKaYQ,Instead of French fries fresh frois,Instead of French fries fresh frois,,True,none,0,,2023-10-11T19:05:28Z,2023-10-11T19:05:28Z
Nachothecat,https://yt3.ggpht.com/IrOgB9O0Td5nJjpvn3E-eH-eHtd20SabXOHSeBrnFKOBokXtaL7PQDGB20rh-e725c7P6K80=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCceQd-vyq-2VhWuSrNhCzEw,{'value': 'UCceQd-vyq-2VhWuSrNhCzEw'},UCAQg09FkoobmLquNNoO4ulg,HDNq6ypnQqU,"My mom went to the US for 3 weeks back in 2014 or so, and she was staying in the middle of NYC. She found quite a lot of downsides to her trip but when it comes to the good sides, she told me the Americans she’d met were all incredibly friendly, warm and always trying to help, even if it meant going out of their way to make your life easier.","My mom went to the US for 3 weeks back in 2014 or so, and she was staying in the middle of NYC. She found quite a lot of downsides to her trip but when it comes to the good sides, she told me the Americans she’d met were all incredibly friendly, warm and always trying to help, even if it meant going out of their way to make your life easier.",,True,none,0,,2023-10-11T18:59:34Z,2023-10-11T18:59:34Z
Zarif Djalolov,https://yt3.ggpht.com/ytc/APkrFKYFiXTw8G-SrtEPNIx8Qa6-m7PoS4adSrygw2aUjVBix4_6vIlsKyl8zmHqm9eD=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJl68KsMLkApKbj5ekPWs-g,{'value': 'UCJl68KsMLkApKbj5ekPWs-g'},UCAQg09FkoobmLquNNoO4ulg,-m9PpkWeJ3w,Thank you,Thank you,,True,none,0,,2023-10-11T18:28:21Z,2023-10-11T18:28:21Z
Arkerione20,https://yt3.ggpht.com/__RsDbwDVtBAaSFL_7XJ3sJvLUmMUsmlHF4grEx2XwZOHc2PD_eVx3eVM-zEu7DVJK3KEktR4g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjjnK_cz_biFR-U_3I-eqlQ,{'value': 'UCjjnK_cz_biFR-U_3I-eqlQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,The lady One i qad thinking a sua thing😂,The lady One i qad thinking a sua thing😂,,True,none,0,,2023-10-11T18:15:21Z,2023-10-11T18:15:21Z
Naveen,https://yt3.ggpht.com/ytc/APkrFKaHOVTaJBmuUyamrDz2Ne2cRFyVaOL7tv-YtJ9ntdFst4xjzEAtS-3kI64lBIwb=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC4Jr0usfJvS1Qp29k2kdoeA,{'value': 'UC4Jr0usfJvS1Qp29k2kdoeA'},UCAQg09FkoobmLquNNoO4ulg,obrd8TB7yAI,How to download the workbook??,How to download the workbook??,,True,none,0,,2023-10-11T18:13:19Z,2023-10-11T18:13:19Z
Naveen,https://yt3.ggpht.com/ytc/APkrFKaHOVTaJBmuUyamrDz2Ne2cRFyVaOL7tv-YtJ9ntdFst4xjzEAtS-3kI64lBIwb=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC4Jr0usfJvS1Qp29k2kdoeA,{'value': 'UC4Jr0usfJvS1Qp29k2kdoeA'},UCAQg09FkoobmLquNNoO4ulg,obrd8TB7yAI,I purchased the course maam How to get acess to the work book,I purchased the course maam How to get acess to the work book,,True,none,0,,2023-10-11T18:08:34Z,2023-10-11T18:08:34Z
Leif Goodwin,https://yt3.ggpht.com/ytc/APkrFKZbqx7PiPmshHPmZuBOTtbxcG_FnA5CPfyf1g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgXAfMOZDRx9YTERn10gEUg,{'value': 'UCgXAfMOZDRx9YTERn10gEUg'},UCAQg09FkoobmLquNNoO4ulg,4cL2IJOZqVE,"You’re right, once you have a basic command of the language, grammar is best learnt in context, by listening to speech and reading texts. Obviously choose input that is of an appropriate level, or a little bit higher. I’m English, but I cannot explain English grammar, and things like the subjunctive are a mystery to me. Often if I startbto think about a phrase I use, I realise that it doesn’t make sense except as a whole. I might do something in a piecemeal fashion. But why piecemeal? What a weird meaningless word. Or I give someone a leg up. What? I arrived in time. Why in time? I just know the meaning of in and time together.","You’re right, once you have a basic command of the language, grammar is best learnt in context, by listening to speech and reading texts. Obviously choose input that is of an appropriate level, or a little bit higher. I’m English, but I cannot explain English grammar, and things like the subjunctive are a mystery to me. Often if I startbto think about a phrase I use, I realise that it doesn’t make sense except as a whole. I might do something in a piecemeal fashion. But why piecemeal? What a weird meaningless word. Or I give someone a leg up. What? I arrived in time. Why in time? I just know the meaning of in and time together.",,True,none,0,,2023-10-11T18:07:14Z,2023-10-11T18:13:09Z
ANGELA SITALI,https://yt3.ggpht.com/ytc/APkrFKaLScCT9AIlgTD1AMTl7wAn0x03F29a6hJWPKCEtD0sH5Cl3xoHnT_Y3A7uIQf2=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCyqfI8bOPXq0FORviqzANtA,{'value': 'UCyqfI8bOPXq0FORviqzANtA'},UCAQg09FkoobmLquNNoO4ulg,7Uy-jdOWsSM,Your thee best❣️,Your thee best❣️,,True,none,0,,2023-10-11T17:55:52Z,2023-10-11T17:55:52Z
Partition zion4,https://yt3.ggpht.com/ggtzaPYzW0ddhm-kHWdrWhUGqpoI79yMpmbYuO0gYoX8vNM-6FzFuuJrILIRnijajlK8iYm9YA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMb1ECFCV-gtiw18Vv_l_5g,{'value': 'UCMb1ECFCV-gtiw18Vv_l_5g'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I’m italian,I’m italian,,True,none,0,,2023-10-11T17:52:32Z,2023-10-11T17:52:32Z
Celine Asamoah,https://yt3.ggpht.com/ytc/APkrFKZZq8mhwl-lyU0009KL29h4Xd03__eKnPCW8qrvgFl_M522easFiWgHX2iw9G0w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUD0Wyl1tZmFjo4J1YoGhbw,{'value': 'UCUD0Wyl1tZmFjo4J1YoGhbw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,also bro said it was a biscuit like how i say it but it shows a chocolate chip coockie,also bro said it was a biscuit like how i say it but it shows a chocolate chip coockie,,True,none,0,,2023-10-11T17:52:08Z,2023-10-11T17:52:08Z
Celine Asamoah,https://yt3.ggpht.com/ytc/APkrFKZZq8mhwl-lyU0009KL29h4Xd03__eKnPCW8qrvgFl_M522easFiWgHX2iw9G0w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUD0Wyl1tZmFjo4J1YoGhbw,{'value': 'UCUD0Wyl1tZmFjo4J1YoGhbw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,im from british african and i know damn well we hardly say aurbergine,im from british african and i know damn well we hardly say aurbergine,,True,none,0,,2023-10-11T17:50:17Z,2023-10-11T17:50:17Z
Smart girl,https://yt3.ggpht.com/94RxPkP-SKBHloDEffikAWiCH0RzTOZS9TH9oBY0dT5CZzAD4v_ue8TmGQCX0XA4kE48CY43FA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCze9NC7j4XvrdwG9CRHDQ9w,{'value': 'UCze9NC7j4XvrdwG9CRHDQ9w'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,In india<br>Lorry<br>Chocolate<br>Biscuits<br>Sweater<br>Brinjal,"In india
Lorry
Chocolate
Biscuits
Sweater
Brinjal",,True,none,0,,2023-10-11T17:43:55Z,2023-10-11T17:43:55Z
Sebastian Stubenreuther,https://yt3.ggpht.com/ytc/APkrFKbLKSwSLlBROOp9ZCbl_dsNJWv-vTjaqvx8yg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCB64fpRfsOarumxablg3vGA,{'value': 'UCB64fpRfsOarumxablg3vGA'},UCAQg09FkoobmLquNNoO4ulg,-m9PpkWeJ3w,Teach me baby,Teach me baby,,True,none,0,,2023-10-11T17:37:35Z,2023-10-11T17:37:35Z
Aditi Rathore,https://yt3.ggpht.com/RphSjN3VgSo_IJsxjE1aYYZY_5TOZrh-pVyoVZfaoCazsqHdbIbxQS8nRUMDhMDRAz5Nliqg2w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCMa1lmkiTChpeMTkw-15h5A,{'value': 'UCMa1lmkiTChpeMTkw-15h5A'},UCAQg09FkoobmLquNNoO4ulg,XH9-V7Y_sWA,But i said kitten 😢,But i said kitten 😢,,True,none,0,,2023-10-11T17:30:24Z,2023-10-11T17:30:24Z
Sukhlal Ahirwar,https://yt3.ggpht.com/ytc/APkrFKZbbWoHVwiKjCs8t92L2ULat7z5UxBil06Yldnivc_AeIjR7tRK_v_fWdwFYt5G=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDkWmcyKbMJ_WfYaaKVvRJQ,{'value': 'UCDkWmcyKbMJ_WfYaaKVvRJQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Le me : brinjal,Le me : brinjal,,True,none,0,,2023-10-11T17:25:31Z,2023-10-11T17:25:31Z
Comunicato,https://yt3.ggpht.com/vGbtoCiGYSI7Z2mOHLj-RPmyZitnXq5TCBYBEBkHkt3qk-vzmMFuVN3GxyPfJJd0WadS6QDvcw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgEvpiOYaVAppwPP7g25pOA,{'value': 'UCgEvpiOYaVAppwPP7g25pOA'},UCAQg09FkoobmLquNNoO4ulg,vi4D9yHQDPk,Love u,Love u,,True,none,0,,2023-10-11T17:09:50Z,2023-10-11T17:09:50Z
yemane michael,https://yt3.ggpht.com/ytc/APkrFKZHc_rXlJLwR8RLwlrzsOXloL2XbruXaLB1gbRq=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC4_ErW8I7Hod1hlFXFm4A5Q,{'value': 'UC4_ErW8I7Hod1hlFXFm4A5Q'},UCAQg09FkoobmLquNNoO4ulg,ec9TkC5Kvl8,Interesting,Interesting,,True,none,0,,2023-10-11T17:09:45Z,2023-10-11T17:09:45Z
Rojan Kun,https://yt3.ggpht.com/ytc/APkrFKbBn1ACzQOJj39i7ycZtinNNrOl_SACTW95oTeYEQvucWEIBjNcUHIWoAXlwm6i=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCt1Tx-5lY80eLkc50NjX_4A,{'value': 'UCt1Tx-5lY80eLkc50NjX_4A'},UCAQg09FkoobmLquNNoO4ulg,aWX-Mn4NAM0,how much is the minimum money that needs to be shown for US visa?? could u pls clarify that??,how much is the minimum money that needs to be shown for US visa?? could u pls clarify that??,,True,none,0,,2023-10-11T17:03:27Z,2023-10-11T17:03:27Z
NotBeingFunkyy,https://yt3.ggpht.com/KGxCy2tqvyJtZafM-kmHlguC2P7HhQLXHt0bk4qATjMsXmH_n1Os6YxDh1qlj-z1Q-vsmm6M3g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZXgnLwYp3i9J91g-nJzCIg,{'value': 'UCZXgnLwYp3i9J91g-nJzCIg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,i am both mixed,i am both mixed,,True,none,0,,2023-10-11T16:49:23Z,2023-10-11T16:49:23Z
manish,https://yt3.ggpht.com/ytc/APkrFKbm476_yuilZRYBxDNyZV9Nt3oOv244Pl-FsZwOH_57pwvvt8wgOkJwdzdLEsqN=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5qKQbe0cLWDEwi4dAs-Wqg,{'value': 'UC5qKQbe0cLWDEwi4dAs-Wqg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I am both. Because I am a school kid,I am both. Because I am a school kid,,True,none,0,,2023-10-11T16:39:58Z,2023-10-11T16:39:58Z
Atri Ghods,https://yt3.ggpht.com/6d3wP2grMhve7RijWzGj3DNZyCqqm9gp2B2KdXXaV_YX6TuTby0t_tBGiPQXqUs64LO8LfsP=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCiRFHVA0x7-Iz2o_A0_gAjg,{'value': 'UCiRFHVA0x7-Iz2o_A0_gAjg'},UCAQg09FkoobmLquNNoO4ulg,fC4fnsiUl0Q,"Hi, I&#39;m Atri! 😊 I&#39;m from Iran, pursuing my PhD in Germany. I&#39;m looking to improve my English speaking (B2 level) and would love to connect with a native English speaker. We can discuss life in Germany, culture, language, and more. 😊 I&#39;m also open to sharing my useful experiences as an international student here.<br>Please reply to the comment if you are interested.","Hi, I'm Atri! 😊 I'm from Iran, pursuing my PhD in Germany. I'm looking to improve my English speaking (B2 level) and would love to connect with a native English speaker. We can discuss life in Germany, culture, language, and more. 😊 I'm also open to sharing my useful experiences as an international student here.
Please reply to the comment if you are interested.",,True,none,1,,2023-10-11T16:32:26Z,2023-10-11T16:33:49Z
Janela Plays,https://yt3.ggpht.com/uxhWnBNGoiVJofywFdSe3O5QfrJ6XcIaBsWXsksOpdLmtqs3VdXHhDKh0QHeJYqHgorpFxlJ0w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQHovRnnqLvyyNlXVLAl5zA,{'value': 'UCQHovRnnqLvyyNlXVLAl5zA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,80% america 20% british,80% america 20% british,,True,none,0,,2023-10-11T16:27:46Z,2023-10-11T16:27:46Z
Rajesh kumar,https://yt3.ggpht.com/ytc/APkrFKYVp2HfVRrz5WWkjxtDFlxaoH17QRWOmh4QoA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0AltWDAMa85JRI1ufUE3fQ,{'value': 'UC0AltWDAMa85JRI1ufUE3fQ'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,NOT ME SCREAMING CUCUMBER INSTEAD OF ZUCHINNI AND COURGETTE😂,NOT ME SCREAMING CUCUMBER INSTEAD OF ZUCHINNI AND COURGETTE😂,,True,none,0,,2023-10-11T16:22:42Z,2023-10-11T16:22:42Z
Neymar the goat ,https://yt3.ggpht.com/WxlLImrp3qm3P3Mq3wW2ukm4xsbuytTn8YomJ7LmK-MnG9MTH5HBb5-ekI8M4bHmwPuoWGiq0w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpwBv0UqzjzHHCy-YHvOSqg,{'value': 'UCpwBv0UqzjzHHCy-YHvOSqg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,normal people=eggplant vs me=penis,normal people=eggplant vs me=penis,,True,none,0,,2023-10-11T16:18:32Z,2023-10-11T16:18:32Z
Kumushxon Sultonova,https://yt3.ggpht.com/ytc/APkrFKZdInunSDHa1pEVxpdzwEQp6Y5PQkulqACEWuwtjSIYnxOjMBJW77TeVs09l6_2=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCQGsXET7oEZlO89nGAOm-SQ,{'value': 'UCQGsXET7oEZlO89nGAOm-SQ'},UCAQg09FkoobmLquNNoO4ulg,fndD_By0Qmk,Very recently I&#39;ve been watching your channel.  This soo  terrific. Thank you so much for your explanations ❤,Very recently I've been watching your channel.  This soo  terrific. Thank you so much for your explanations ❤,,True,none,0,,2023-10-11T16:17:46Z,2023-10-11T16:17:46Z
Samar Pannu,https://yt3.ggpht.com/ytc/APkrFKaEI0lFeMF2d7cfXVn1sWpvPJPqVKddvVqVtA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPaNHK3ATM4UbBknM9tfxuw,{'value': 'UCPaNHK3ATM4UbBknM9tfxuw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American:eggplant <br>British:aubergine <br><br>Me:dick,"American:eggplant 
British:aubergine 

Me:dick",,True,none,0,,2023-10-11T16:09:26Z,2023-10-11T16:09:26Z
